time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
196096,392,499,383,0.00025,-0.7823194246739149,3.706399917602539,-0.03779682517051697,0.14306640625,0.0012017359567835229,0.024793524,0.2,0.9965524673461914,117.3,1528,-0.022544456995092332,,
196608,392,500,384,0.00025,-0.7761679440736771,3.711099624633789,-0.0563877671957016,0.13427734375,0.0020601903124770615,0.034652907,0.2,0.9885386824607849,116.16,1532,-0.017886795685626566,,
197120,392,502,385,0.00025,-0.7412599697709084,3.709899663925171,-0.02787429839372635,0.142578125,0.0013882054954592604,0.019454567,0.2,0.9952570796012878,116.04,1536,-0.013591937255114317,,
197632,392,503,386,0.00025,-0.7891377229243517,3.709399461746216,-0.05225786194205284,0.142578125,0.0009234473673132015,0.018040065,0.2,0.9981330633163452,115.82,1540,-0.02188688569003716,,
198144,392,504,387,0.00025,-0.768909739330411,3.708899736404419,-0.05971191078424454,0.12841796875,0.0007217416250568931,0.019515272,0.2,0.9980901479721069,115.86,1544,-0.021069669805001467,,
198656,392,505,388,0.00025,-0.7830962501466274,3.706699848175049,-0.049814023077487946,0.17431640625,0.0012601901307789376,0.034201834,0.2,0.9958733320236206,115.38,1548,-0.021020792715717107,,
199168,392,507,389,0.00025,-0.7599687781184912,3.7060000896453857,-0.02603798732161522,0.12109375,0.0012039072653351468,0.017739087,0.2,0.997576117515564,115.84,1552,-0.018827095394954085,,
199680,392,508,390,0.00025,-0.7852135747671127,3.70609974861145,-0.009153518825769424,0.1943359375,0.00323447432674584,0.027010277,0.2,0.9838718175888062,115.66,1556,-0.019482939591398463,,
200000,,,,0.00025,-0.7408449705690145,,-0.008063091896474361,0.177734375,0.0014317428540380206,0.019310787,0.2,0.9975697994232178,,1560,-0.01861918729264289,3.679999828338623,112.0
200192,392,510,391,,,3.7060000896453857,,,,,,,115.6,,,,
200704,392,511,392,0.00025,-0.755761293694377,3.7042999267578125,-0.0015707425773143768,0.17919921875,0.027477682218886912,0.024025144,0.2,0.8547406196594238,115.26,1564,-0.014784923696424812,,
201216,392,513,393,0.00025,-0.7095450405031443,3.703199863433838,-0.02184714563190937,0.12841796875,0.002153906845705933,0.01678119,0.2,0.9825430512428284,115.18,1568,-0.01154449995374307,,
201728,392,514,394,0.00025,-0.7235061097890139,3.701900005340576,-0.03729763999581337,0.1455078125,0.0010019294786616229,0.01760234,0.2,0.9962538480758667,115.14,1572,-0.015957130934111774,,
202240,392,515,395,0.00025,-0.7166700810194016,3.701399803161621,-0.01830199733376503,0.12939453125,0.0010979514381688205,0.019724298,0.2,0.9982285499572754,115.14,1576,-0.012816832575481385,,
202752,392,516,396,0.00025,-0.6818876676261425,3.700899600982666,-0.024732021614909172,0.1318359375,0.0007820124965292052,0.017676331,0.2,0.9987478256225586,114.66,1580,-0.01135485214763321,,
203264,392,518,397,0.00025,-0.7257872391492128,3.6982998847961426,-0.04146331921219826,0.12158203125,0.0006311374290817184,0.016967988,0.2,0.9985511302947998,114.74,1584,-0.009414433676283807,,
203776,392,519,398,0.00025,-0.7348601669073105,3.6967999935150146,0.014436908066272736,0.13671875,0.004036463586089667,0.024716547,0.2,0.9794633984565735,114.48,1588,-0.0175406108610332,,
204288,392,520,399,0.00025,-0.7522420678287745,3.6961002349853516,-0.017595771700143814,0.1318359375,0.0008143418835970806,0.014280897,0.2,0.9978665709495544,114.36,1592,-0.01327886083163321,,
204800,392,522,400,0.00025,-0.7255015820264816,3.696199893951416,-0.04259301722049713,0.10546875,0.001415677998920728,0.017773597,0.2,0.9963829517364502,114.16,1596,-0.013011546165216714,,
205312,392,523,401,0.00025,-0.7275577392429113,3.694199800491333,-0.03403741121292114,0.12451171875,0.000838644906252739,0.01829896,0.2,0.9983130693435669,114.08,1600,-0.014414920471608639,,
205824,392,524,402,0.00025,-0.7277323864400387,3.694000005722046,-0.04692558944225311,0.11279296875,0.0009183898282572045,0.0114775915,0.2,0.9989120960235596,114.08,1604,-0.015701764030382037,,
206336,392,525,403,0.00025,-0.7117211520671844,3.690699815750122,-0.01917274296283722,0.14892578125,0.0007128401293812203,0.02002894,0.2,0.9988961219787598,113.8,1608,-0.01556804426945746,,
206848,392,527,404,0.00025,-0.7356430925428867,3.692199945449829,-0.0354272797703743,0.119140625,0.001078895571481553,0.0153475385,0.2,0.9971274733543396,113.92,1612,-0.010889751400100067,,
207360,392,528,405,0.00025,-0.7407361324876547,3.6875998973846436,-0.04545913636684418,0.1494140625,0.0024748759424255695,0.023478584,0.2,0.988935649394989,114.68,1616,-0.017479623085819185,,
207872,392,529,406,0.00025,-0.8380878902971745,3.676499843597412,-0.0401543490588665,0.21337890625,0.013600750389741734,0.061764255,0.2,0.9385042786598206,118.1,1620,-0.012597015709616244,,
208384,392,530,407,0.00025,-0.967462683096528,3.672600030899048,0.006446551531553268,0.38330078125,0.04713932718732394,0.06256093,0.2,0.35854119062423706,119.5,1624,0.002951368282083422,,
208896,392,532,408,0.00025,-0.9947071801871061,3.654900312423706,-0.05102510750293732,0.25537109375,0.02264253530302085,0.045513675,0.2,0.4754759669303894,123.86,1628,-0.013142775394953787,,
209408,392,533,409,0.00025,-0.9463458675891161,3.6040003299713135,-0.0263197161257267,0.28759765625,0.02214676744188182,0.05238259,0.2,0.5666313171386719,127.98,1632,-0.014260671567171812,,
209920,392,534,410,0.00025,-0.9500133916735649,3.594099998474121,0.028198152780532837,0.2861328125,0.1506492425687611,0.045597807,0.2,0.2712053060531616,130.28,1636,-0.01578322157729417,,
210432,392,535,411,0.00025,-0.9628172628581524,3.582399606704712,-0.033587366342544556,0.2783203125,0.0420880033634603,0.03924076,0.2,0.7015005350112915,133.08,1640,-0.0101607745164074,,
210944,392,537,412,0.00025,-0.907179418951273,3.571500301361084,-0.04469546675682068,0.271484375,0.0273857700813096,0.034679856,0.2,0.8841269612312317,136.38,1644,-0.01798697267076932,,
211456,392,538,413,0.00025,-0.9614733811467886,3.5719001293182373,-0.007091681472957134,0.3046875,0.034020403341855854,0.039634556,0.2,0.8764635920524597,136.58,1648,-0.0047349268570542336,,
211968,392,539,414,0.00025,-0.7987618576735258,3.522200345993042,0.0061713154427707195,0.1943359375,0.03262500468554208,0.02257942,0.2,0.9516872763633728,140.18,1652,-0.013600010017398745,,
212480,392,540,415,0.00025,-1.0061168242245913,3.5123000144958496,0.1291789412498474,0.45947265625,0.20508547045756131,0.04582925,0.2,0.2875303626060486,142.04,1656,0.014084697118960321,,
212992,392,542,416,0.00025,-1.016778364777565,3.5046005249023438,-0.05132828652858734,0.2548828125,0.040384257095865905,0.030359028,0.2,0.8447540998458862,143.64,1660,-0.0080327469331678,,
213504,392,543,417,0.00025,-0.8967588841915131,3.5024001598358154,-0.049347154796123505,0.21435546875,0.01989283782313578,0.04219085,0.2,0.9496023654937744,144.32,1664,-0.009915793838445097,,
214016,392,544,418,0.00025,-0.8573637623339891,3.503000259399414,-0.06430333852767944,0.2216796875,0.015443950658664107,0.036866374,0.2,0.948762834072113,144.76,1668,-0.02178399678086862,,
214528,392,545,419,0.00025,-0.802476467564702,3.503000259399414,-0.03115745261311531,0.19140625,0.007630447587871458,0.030818498,0.2,0.968384325504303,145.28,1672,-0.01541474723489955,,
215040,392,547,420,0.00025,-0.7723233439028263,3.5036001205444336,-0.025337493047118187,0.13037109375,0.00529557369009126,0.03149128,0.2,0.9825069308280945,145.54,1676,-0.016453509160783142,,
215552,392,548,421,0.00025,-0.7290113139897585,3.504000186920166,-0.03173191100358963,0.15087890625,0.0029544845601776615,0.029557027,0.2,0.990049421787262,145.54,1680,-0.021004663169151172,,
216064,393,549,422,0.00025,-0.717167591676116,3.50600004196167,-0.031414978206157684,0.1552734375,0.003279453707364155,0.022446075,0.2,0.9923912286758423,145.68,1684,-0.014359090244397521,,
216576,393,551,423,0.00025,-0.734415041282773,3.507000207901001,-0.04159978777170181,0.1552734375,0.0026017943091574125,0.024474382,0.2,0.9902562499046326,145.8,1688,-0.014158796810079366,,
217088,393,552,424,0.00025,-0.7225717063993216,3.506700038909912,-0.026435619220137596,0.1513671875,0.0024422940077784006,0.0313979,0.2,0.9917945265769958,146.04,1692,-0.015922149585094303,,
217600,393,553,425,0.00025,-0.7400667741894722,3.507999897003174,-0.03411391004920006,0.15869140625,0.0026881030389631633,0.039896306,0.2,0.9886094927787781,146.86,1696,-0.017715317953843623,,
218112,393,554,426,0.00025,-0.7633563447743654,3.510200262069702,-0.05731587111949921,0.1875,0.0050365248825983144,0.045790948,0.2,0.9768329858779907,146.94,1700,-0.01606774254469201,,
218624,393,556,427,0.00025,-0.7392895482480526,3.5101003646850586,-0.06734569370746613,0.134765625,0.002479366845363984,0.027777532,0.2,0.9880658388137817,147.46,1704,-0.020661569200456142,,
219136,393,557,428,0.00025,-0.7503267675638199,3.508700370788574,-0.07234576344490051,0.1572265625,0.00449825619944022,0.03299849,0.2,0.9787598252296448,147.52,1708,-0.018303352582734078,,
219648,393,558,429,0.00025,-0.7150514759123325,3.5099000930786133,-0.04341970384120941,0.12890625,0.002574825382907875,0.023194626,0.2,0.9889942407608032,147.56,1712,-0.019604937318945304,,
220000,,,,0.00025,-0.7196808215230703,,-0.00418599508702755,0.12353515625,0.001678654147326597,0.016267493,0.2,0.994403600692749,,1716,-0.008308173913974315,3.690000057220459,112.0
220160,392,560,430,,,3.5101001262664795,,,,,,,147.56,,,,
220672,392,562,431,0.00025,-0.7403409797698259,3.5101003646850586,0.004614260047674179,0.16748046875,0.01810254059091676,0.027007453,0.2,0.9227246046066284,147.64,1720,-0.008681416162289679,,
221184,392,563,432,0.00025,-0.737742381170392,3.5104000568389893,-0.0597354918718338,0.14208984375,0.002762616830295883,0.018608015,0.2,0.9918997883796692,147.64,1724,-0.013332647504284978,,
221696,392,564,433,0.00025,-0.7422683965414762,3.5082998275756836,-0.05218271538615227,0.1533203125,0.0012418165297276573,0.028671749,0.2,0.9961147904396057,147.4,1728,-0.02193704101955518,,
222208,392,565,434,0.00025,-0.710708811879158,3.521599769592285,-0.022345876321196556,0.1435546875,0.001068356637006218,0.02070659,0.2,0.9983410239219666,142.94,1732,-0.01070583495311439,,
222720,392,567,435,0.00025,-0.7307072952389717,3.599900007247925,-0.06592455506324768,0.16259765625,0.0011219614243600518,0.02107314,0.2,0.9970475435256958,131.44,1736,-0.013700688956305385,,
223232,392,568,436,0.00025,-0.7178598828613758,3.618499755859375,-0.041601017117500305,0.16845703125,0.0007119018964658608,0.023517206,0.2,0.9978897571563721,126.56,1740,-0.018621854716911912,,
223744,392,569,437,0.00025,-0.7123153489083052,3.6248996257781982,-0.050443246960639954,0.142578125,0.0005714038888982031,0.017738711,0.2,0.9985061883926392,124.32,1744,-0.013679689087439328,,
224256,392,571,438,0.00025,-0.7111560292541981,3.6830997467041016,-0.051790203899145126,0.1611328125,0.0011511651528053335,0.018601535,0.2,0.9968531727790833,118.98,1748,-0.016891600302187726,,
224768,392,572,439,0.00025,-0.6957816984504461,3.6930997371673584,-0.03046996146440506,0.1220703125,0.0007447625839631655,0.025643637,0.2,0.9983794093132019,117.1,1752,-0.01189987943507731,,
225280,392,573,440,0.00025,-0.7183180246502161,3.6945996284484863,-0.03280137479305267,0.1650390625,0.0011490375700304867,0.033867575,0.2,0.9979503154754639,115.96,1756,-0.019904154527466744,,
225792,392,574,441,0.00025,-0.7088692430406809,3.6945996284484863,-0.022375762462615967,0.14404296875,0.0007476185387531586,0.015803192,0.2,0.9984381198883057,115.28,1760,-0.010678204824216664,,
226304,392,576,442,0.00025,-0.7205727156251669,3.6939995288848877,-0.045275699347257614,0.1025390625,0.0006113198887760518,0.01892398,0.2,0.998500406742096,114.92,1764,-0.010247441357932985,,
226816,392,577,443,0.00025,-0.7144242823123932,3.6933999061584473,-0.05902988463640213,0.158203125,0.000685602263729379,0.027319206,0.2,0.9978504776954651,114.66,1768,-0.019797292770817876,,
227328,392,578,444,0.00025,-0.71360451169312,3.6933999061584473,-0.02812260575592518,0.1435546875,0.0007875042219893658,0.022124302,0.2,0.9983887672424316,114.68,1772,-0.019192432053387165,,
227840,392,579,445,0.00025,-0.6774630565196276,3.692700147628784,-0.04284418746829033,0.1123046875,0.00111531805487175,0.029669525,0.2,0.9970681071281433,114.56,1776,-0.013897797907702625,,
228352,392,581,446,0.00025,-0.6732428353279829,3.692899703979492,-0.02909492328763008,0.09765625,0.0007302411422642763,0.01558583,0.2,0.9977747201919556,114.36,1780,-0.010376207355875522,,
228864,392,582,447,0.00025,-0.672882430255413,3.6930999755859375,-0.044858578592538834,0.13134765625,0.000799258150436799,0.02176981,0.2,0.9982385635375977,113.86,1784,-0.01275839691516012,,
229376,392,583,448,0.00025,-0.6682914160192013,3.6934003829956055,-0.010419770143926144,0.1220703125,0.0013627278567582835,0.014685896,0.2,0.9938636422157288,113.62,1788,-0.009571028815116733,,
229888,392,585,449,0.00025,-0.7131917681545019,3.6925997734069824,-0.04636333882808685,0.16015625,0.0019157220431225142,0.024127662,0.2,0.9933348298072815,113.04,1792,-0.022060276882257313,,
230400,392,586,450,0.00025,-0.7166232652962208,3.69450044631958,-0.03945872187614441,0.142578125,0.0007700747983108158,0.012856905,0.2,0.9986090064048767,112.84,1796,-0.014792629226576537,,
230912,392,587,451,0.00025,-0.7251264788210392,3.6930999755859375,-0.04090446978807449,0.10205078125,0.000828498498776753,0.015228926,0.2,0.9978615045547485,112.92,1800,-0.010116400138940662,,
231424,393,588,452,0.00025,-0.7190854866057634,3.692999839782715,-0.05105607211589813,0.126953125,0.002825615225447109,0.026218032,0.2,0.9833106398582458,112.92,1804,-0.01858482079114765,,
231936,393,590,453,0.00025,-0.694939324632287,3.6939001083374023,-0.02666468545794487,0.1015625,0.0008991752974907286,0.016296953,0.2,0.9971119165420532,112.94,1808,-0.014228996937163174,,
232448,393,591,454,0.00025,-0.6753472555428743,3.6938998699188232,-0.015356702730059624,0.099609375,0.0006997245818638476,0.01138201,0.2,0.9985690116882324,113.08,1812,-0.013510517950635403,,
232960,393,592,455,0.00025,-0.6757825072854757,3.6938998699188232,-0.06061716005206108,0.1337890625,0.002448790648486465,0.032429405,0.2,0.9913713932037354,113.08,1816,-0.02000411634799093,,
233472,393,593,456,0.00025,-0.7043445855379105,3.692899703979492,-0.04932011291384697,0.13916015625,0.0007295194191101473,0.020886477,0.2,0.9983367919921875,113.04,1820,-0.009671476494986564,,
233984,393,595,457,0.00025,-0.7044121883809566,3.6937997341156006,-0.03339236229658127,0.17626953125,0.0006528319090648438,0.049617432,0.2,0.9986276626586914,113.08,1824,-0.027418783400207758,,
234496,393,596,458,0.00025,-0.7232259884476662,3.6948001384735107,-0.003461671993136406,0.1513671875,0.0007787527833897911,0.020057485,0.2,0.99848872423172,113.12,1828,-0.0172454699059017,,
235008,393,597,459,0.00025,-0.7278131004422903,3.6961002349853516,-0.02553105540573597,0.14599609375,0.000717675128726114,0.026219428,0.2,0.9989977478981018,113.3,1832,-0.013562866195570678,,
235520,393,599,460,0.00025,-0.7932167425751686,3.6975998878479004,-0.05523720011115074,0.1962890625,0.0019390447178011527,0.02861632,0.2,0.9918738007545471,113.76,1836,-0.010697429825086147,,
236032,393,600,461,0.00025,-0.782554505392909,3.699599504470825,0.00950584840029478,0.16796875,0.005288774180371547,0.033261508,0.2,0.9688480496406555,114.74,1840,-0.022682761016767472,,
236544,393,601,462,0.00025,-0.8128365408629179,3.7028000354766846,-0.047787752002477646,0.18408203125,0.007912626868346706,0.032080192,0.2,0.9389035701751709,115.36,1844,-0.01832186710089445,,
237056,393,602,463,0.00025,-0.7830026224255562,3.703399896621704,-0.053644753992557526,0.17578125,0.006221672068932094,0.02921063,0.2,0.9481081962585449,115.58,1848,-0.01826088404050097,,
237568,393,604,464,0.00025,-0.777853537350893,3.7025997638702393,0.034912072122097015,0.1650390625,0.0054027487567509525,0.03471058,0.2,0.9592085480690002,116.2,1852,-0.02488324063597247,,
238080,393,605,465,0.00025,-0.7795080933719873,3.697000503540039,-0.04285784065723419,0.15185546875,0.0043496654034242965,0.037825767,0.2,0.9759626388549805,118.1,1856,-0.017367129621561617,,
238592,393,606,466,0.00025,-0.9555280916392803,3.6887001991271973,-0.07047563791275024,0.35400390625,0.029596463282359764,0.053056315,0.2,0.8776155114173889,120.7,1860,0.0035318947630003095,,
239104,393,607,467,0.00025,-0.9199996571987867,3.675800085067749,-0.023173687979578972,0.248046875,0.01945194194559008,0.033220157,0.2,0.8937198519706726,124.0,1864,-0.013379673822782934,,
239616,393,609,468,0.00025,-0.9509966410696507,3.6742000579833984,-0.027216408401727676,0.28076171875,0.020942855742760003,0.07048763,0.2,0.904647946357727,124.8,1868,-0.02004121307982132,,
240000,,,,0.00025,-0.8818988669663668,,-0.08343753963708878,0.28564453125,0.027931364893447608,0.04053887,0.2,0.8011146187782288,,1872,-0.004154731112066656,3.549999952316284,126.0
240128,392,611,469,,,3.6157000064849854,,,,,,,129.22,,,,
240640,392,612,470,0.00025,-0.8018516544252634,3.606300115585327,0.028833523392677307,0.251953125,0.1546051527839154,0.033508398,0.2,0.5900194048881531,132.0,1876,-0.001441420172341168,,
241152,392,613,471,0.00025,-0.916203822940588,3.600399971008301,-0.06822771579027176,0.3173828125,0.028267532004974782,0.059365455,0.2,0.6315340995788574,133.1,1880,-0.02624027043930255,,
241664,392,615,472,0.00025,-0.9050484523177147,3.5917999744415283,-0.04226621240377426,0.27294921875,0.020348065881989896,0.046947412,0.2,0.9115613698959351,135.46,1884,-0.021075947355711833,,
242176,392,616,473,0.00025,-0.8139108307659626,3.592600107192993,-0.02111149951815605,0.2275390625,0.018789568537613377,0.04017343,0.2,0.9519835710525513,135.92,1888,-0.0076345609268173575,,
242688,392,617,474,0.00025,-0.778459869325161,3.586899995803833,-0.04619976133108139,0.1767578125,0.016952857637079433,0.029036101,0.2,0.9555467367172241,137.24,1892,-0.014910291007254273,,
243200,392,618,475,0.00025,-0.7888601236045361,3.5864999294281006,-0.015564546920359135,0.1669921875,0.016464247077237815,0.050810635,0.2,0.9430936574935913,137.4,1896,-0.018209010420832783,,
